_:nodec42b8b9416a5f316dac194947a33bab,thejanitorialmarket.com/unit/1301103/,Brand,brand,1.0
_:nodec42b8b9416a5f316dac194947a33bab,thejanitorialmarket.com/unit/1301103/,Color,color,1.0
_:node3524e763cba3af719490e130c31e3a1e,scentedcandleshop.com/online_store/yankee-candle-car-jar-bonus-pack-midsummers-night.cfm,Brand,brands,0.8333333333333334
_:node3524e763cba3af719490e130c31e3a1e,scentedcandleshop.com/online_store/yankee-candle-car-jar-bonus-pack-midsummers-night.cfm,Weight,weight,1.0
_:node3524e763cba3af719490e130c31e3a1e,scentedcandleshop.com/online_store/yankee-candle-car-jar-bonus-pack-midsummers-night.cfm,Height,weight,0.8333333333333334
_:node3524e763cba3af719490e130c31e3a1e,scentedcandleshop.com/online_store/yankee-candle-car-jar-bonus-pack-midsummers-night.cfm,Product Type,product,0.5833333333333333
_:node498234ca4ed151b4c9217f5e6afc5db,garden4less.co.uk/43-ergoflex-electric-garden-lawn-mower-bosch.asp,Height,weight,0.8333333333333334
_:node498234ca4ed151b4c9217f5e6afc5db,garden4less.co.uk/43-ergoflex-electric-garden-lawn-mower-bosch.asp,Capacity,motor capacity,0.5714285714285714
_:node498234ca4ed151b4c9217f5e6afc5db,garden4less.co.uk/43-ergoflex-electric-garden-lawn-mower-bosch.asp,Freezer Capacity,grass-box capacity,0.5555555555555556
_:node498234ca4ed151b4c9217f5e6afc5db,garden4less.co.uk/43-ergoflex-electric-garden-lawn-mower-bosch.asp,Freezer Capacity,motor capacity,0.625
_:node498234ca4ed151b4c9217f5e6afc5db,garden4less.co.uk/43-ergoflex-electric-garden-lawn-mower-bosch.asp,Weight,weight,1.0
_:nodea6e4c864aad55d3de2998d8c3e6ccb76,furniturelandsouth.com/shop-furniture/winston-furniture-company-inc-chaise-lounge-m54009,SKU,sku,1.0
_:nodea6e4c864aad55d3de2998d8c3e6ccb76,furniturelandsouth.com/shop-furniture/winston-furniture-company-inc-chaise-lounge-m54009,Style,type,0.6
_:nodea6e4c864aad55d3de2998d8c3e6ccb76,furniturelandsouth.com/shop-furniture/winston-furniture-company-inc-chaise-lounge-m54009,Room,room,1.0
_:nodea6e4c864aad55d3de2998d8c3e6ccb76,furniturelandsouth.com/shop-furniture/winston-furniture-company-inc-chaise-lounge-m54009,Category,category,1.0
_:nodea6e4c864aad55d3de2998d8c3e6ccb76,furniturelandsouth.com/shop-furniture/winston-furniture-company-inc-chaise-lounge-m54009,Product Type,product id,0.6666666666666667
_:nodea6e4c864aad55d3de2998d8c3e6ccb76,furniturelandsouth.com/shop-furniture/winston-furniture-company-inc-chaise-lounge-m54009,Style,style,1.0
_:nodea6e4c864aad55d3de2998d8c3e6ccb76,furniturelandsouth.com/shop-furniture/winston-furniture-company-inc-chaise-lounge-m54009,Manufacturing Standard,manufacturer,0.5
_:nodecbd29e85281e5d9a4e95edaa255de43,rewonline.com/restaurant-equipment-new/Krowne-KR18-12BD-Underbar-Blender-Station/KRO-KR18-12BD,Width,width),0.8333333333333334
_:nodecbd29e85281e5d9a4e95edaa255de43,rewonline.com/restaurant-equipment-new/Krowne-KR18-12BD-Underbar-Blender-Station/KRO-KR18-12BD,Model Number,model number,1.0
_:nodecbd29e85281e5d9a4e95edaa255de43,rewonline.com/restaurant-equipment-new/Krowne-KR18-12BD-Underbar-Blender-Station/KRO-KR18-12BD,Manufacturing Standard,manufacturer,0.5
